ctuniq,boroCT2000,ctrdlong,ctrdlat,popdens,povrate,unemp,busdens,subdens,subacc,intdens,landind,nonres,resid,ptrans,pwalk,propoa,propnonw,borocodenum,precpop,precinct,offpcap
MN009400,1009400,-73.977386,40.755064,271.2339823,0,0,99.23194475,19.84638895,1,105.8474077,0.00509118,0.998725581,0.001274419,0,0,0,0.804878049,1,51,18,0.093729627
MN009200,1009200,-73.97522,40.754157,7007.596296,0.081061164,0.097583643,46.47632032,15.49210677,1,108.4447474,0.097207889,0.975076865,0.024923135,0.427666315,0.497360085,0.114959469,0.259395726,1,1334,18,0.093729627
MN010200,1010200,-73.97385,40.759239,1478.492286,0.090196078,0,86.97013446,23.19203586,1,98.56615238,0.054155508,0.986272684,0.013727316,0.405063291,0.341772152,0.196078431,0.039215686,1,269,18,0.093729627
MN014500,1014500,-73.983395,40.76896,24016.95049,0.07203191,0.049615653,33.81081721,16.9054086,1,78.89190682,0.821005711,0.711538583,0.288461417,0.586721373,0.248041776,0.095729704,0.209995307,1,4411,18,0.093729627
MN013100,1013100,-73.98271,40.76292,12018.8508,0.151485631,0.070613409,17.56286041,64.39715482,1,76.10572842,0.173282111,0.954620141,0.045379859,0.3894081,0.497663551,0.198246469,0.22211398,1,2086,18,0.093729627
MN012100,1012100,-73.992987,40.760648,47108.30705,0.134169884,0.07705872,62.52309091,22.73566942,1,45.47133885,0.973275718,0.581737815,0.418262185,0.456099456,0.378010878,0.129343629,0.275337838,1,8288,18,0.093729627
MN013700,1013700,-73.981212,40.765589,31181.33065,0.057378255,0.021954369,100.9253015,77.98773299,1,64.22519187,0.617642575,0.809175284,0.190824716,0.357618836,0.465348734,0.179049581,0.162277475,1,6797,18,0.093729627
MN012700,1012700,-73.988804,40.761371,42256.2197,0.144056137,0.061345917,46.44816675,23.22408337,1,40.64214591,0.797952682,0.724748369,0.275251631,0.460801782,0.430957684,0.068562792,0.363424018,1,7278,18,0.093729627
MN012500,1012500,-73.984411,40.760382,10390.37718,0.091112353,0.031655844,40.51957674,98.40468638,1,75.25064253,0.222520833,0.940873896,0.059126104,0.413527397,0.48630137,0.085793872,0.33816156,1,1762,18,0.093729627
MN013300,1013300,-73.989322,40.76563,34190.70225,0.159517657,0.070452912,11.77974238,5.889871189,1,41.22909832,0.988853815,0.552787747,0.447212253,0.448402305,0.431901519,0.096296296,0.281826012,1,5805,18,0.093729627
MN010400,1010400,-73.97829,40.760277,6240.258751,0.116431925,0.10518732,123.0473557,23.43759155,1,52.73458099,0.091929918,0.976463556,0.023536444,0.483713355,0.319218241,0.244131455,0.098591549,1,1097,18,0.093729627
MN013900,1013900,-73.987486,40.768145,55327.10492,0.108257444,0.04447533,56.48504841,11.29700968,1,33.89102905,0.987248425,0.556461435,0.443538565,0.492266902,0.370894093,0.110770801,0.226339969,1,9795,18,0.093729627
MN013500,1013500,-73.992143,40.767585,11146.58797,0.261626248,0.132707775,34.9821591,0,0,76.32471076,0.760881348,0.7444988,0.2555012,0.548183254,0.32385466,0.155777461,0.50128388,1,3505,18,0.093729627
MN011202,1011202,-73.971499,40.762432,5125.689128,0.158690176,0,154.9326688,0,0,103.2884459,0.23096296,0.938473785,0.061526215,0.412621359,0.349514563,0.277078086,0.229219144,1,380,18,0.093729627
MN009600,1009600,-73.98102,40.75653,971.3902445,0.095238095,0.04964539,92.51335662,40.47459352,1,57.82084789,0.02659619,0.993306145,0.006693855,0.373134328,0.582089552,0.136904762,0.422619048,1,210,18,0.093729627
MN011401,1011401,-73.970138,40.7643,15508.75301,0.056020605,0,29.95895623,29.95895623,1,89.87686869,0.197300146,0.947967592,0.052032408,0.297738694,0.391959799,0.248551191,0.084352865,1,1484,19,0.020178951
MN014602,1014602,-73.952205,40.779374,76314.06965,0.06422804,0.022381535,28.0085893,0,0,28.0085893,0.629173757,0.195522479,0.804477521,0.757476295,0.077315828,0.101663812,0.144237827,1,8257,19,0.020178951
MN015801,1015801,-73.952999,40.784631,45758.07507,0.078221916,0.044989224,31.5355445,15.76777225,1,94.6066335,0.719586236,0.235229456,0.764770544,0.723929905,0.102556737,0.117160579,0.103721571,1,5804,19,0.020178951
MN014402,1014402,-73.945393,40.776516,39517.62749,0.062692071,0.028481722,36.43296941,0,0,66.79377725,0.518410529,0.153016761,0.846983239,0.703843433,0.095260552,0.120467117,0.107713583,1,6359,19,0.020178951
MN012200,1012200,-73.967387,40.768036,22252.03816,0.034491569,0.026112186,45.48193799,0,0,90.96387597,0.893038778,0.336475367,0.663524633,0.367101304,0.347542628,0.256770567,0.051609607,1,3914,19,0.020178951
MN015601,1015601,-73.946693,40.782787,70529.20194,0.104761905,0.060748887,39.92972369,0,0,26.61981579,0.915352527,0.354528806,0.645471194,0.729291204,0.159123257,0.051707869,0.275334969,1,5486,19,0.020178951
MN014200,1014200,-73.962297,40.777721,27712.08369,0.020116677,0.021014493,44.51740352,0,0,94.59948249,0.854491155,0.309271892,0.690728108,0.47766323,0.212294769,0.212851406,0.041967872,1,4980,19,0.020178951
MN010602,1010602,-73.958385,40.760337,27908.52168,0.057794677,0.02567865,42.4034262,0,0,113.0758032,0.999991457,0.498538592,0.501461408,0.373174481,0.495772483,0.10433021,0.198531274,1,3949,19,0.020178951
MN015200,1015200,-73.9454,40.780629,39518.38929,0.162993039,0.082458387,40.03889493,0,0,80.07778985,0.879928997,0.326743685,0.673256315,0.65860937,0.135481946,0.12129107,0.271529889,1,6909,19,0.020178951
MN014801,1014801,-73.956719,40.779542,56723.13753,0.029763941,0.027627302,38.81158914,77.62317828,1,116.4347674,0.918064675,0.356878264,0.643121736,0.726190476,0.101473923,0.126240164,0.073554567,1,2903,19,0.020178951
MN012400,1012400,-73.953094,40.766247,61158.20418,0.086704084,0.030036323,51.3742615,0,0,45.66601022,0.998886641,0.516683517,0.483316484,0.522544871,0.322924267,0.108549561,0.168471159,1,10714,19,0.020178951
MN016001,1016001,-73.954618,40.785314,33063.02168,0.024670659,0.044749668,39.59643315,0,0,110.8700128,0.870762913,0.3202522,0.6797478,0.580992509,0.140917603,0.128383234,0.061556886,1,4172,19,0.020178951
MN014401,1014401,-73.948634,40.776163,71180.96015,0.04849601,0.018619583,87.39221627,0,0,72.82684689,0.514882127,0.151747982,0.848252018,0.635036496,0.115129396,0.157970125,0.086965419,1,4887,19,0.020178951
MN015001,1015001,-73.958808,40.77956,43251.70354,0.032215358,0.040644172,19.08724781,0,0,95.43623905,0.662844094,0.209674361,0.790325639,0.601119105,0.148681055,0.160194175,0.05207414,1,2247,19,0.020178951
MN014000,1014000,-73.95753,40.775736,44128.02477,0.037271086,0.01754386,34.14600833,22.76400555,1,102.438025,0.594575174,0.181635105,0.818364895,0.693054676,0.145028499,0.144054682,0.068093887,1,7754,19,0.020178951
MN015002,1015002,-73.956949,40.782165,46958.80498,0.041538462,0.012719148,32.02100578,0,0,104.0682688,0.705699431,0.228752618,0.771247382,0.612615823,0.145046329,0.187180361,0.042959427,1,5866,19,0.020178951
MN012800,1012800,-73.962484,40.771816,37724.16301,0.051965658,0.031454006,34.09323363,22.72882242,1,96.59749528,0.898232931,0.340495244,0.659504756,0.554477145,0.204445836,0.221268263,0.051212532,1,6639,19,0.020178951
MN013600,1013600,-73.948311,40.772763,65609.21623,0.061156702,0.034634146,42.73102529,0,0,72.64274299,0.574196362,0.173731844,0.826268156,0.664862657,0.13080772,0.118796405,0.097238505,1,15354,19,0.020178951
MN011800,1011800,-73.959945,40.765004,48072.35714,0.043695526,0.019388646,50.27904872,0,0,100.5580974,0.9474909,0.385425679,0.614574321,0.511226873,0.290102389,0.184776293,0.092155723,1,8605,19,0.020178951
MN012600,1012600,-73.957643,40.768117,72186.30168,0.051492827,0.027825294,44.78405688,0,0,55.9800711,0.585697029,0.178168145,0.821831855,0.608959848,0.226736566,0.166808841,0.078945328,1,12895,19,0.020178951
MN014601,1014601,-73.951366,40.776461,53346.18675,0.079155001,0.021318465,54.31019267,0,0,40.7326445,0.904630628,0.34559034,0.65440966,0.734385494,0.080591001,0.054975821,0.14863833,1,3846,19,0.020178951
MN013800,1013800,-73.952914,40.774641,69969.48682,0.057012826,0.025862069,27.73925104,0,0,61.02635229,0.746854016,0.248431926,0.751568074,0.65408732,0.136901997,0.141452585,0.112670473,1,12612,19,0.020178951
MN015400,1015400,-73.948074,40.780931,73995.9993,0.102158384,0.041063877,22.66687067,0,0,56.66717667,0.690898567,0.222015543,0.777984457,0.710551331,0.128326996,0.09365906,0.203783122,1,13058,19,0.020178951
MN011402,1011402,-73.966935,40.763005,25127.48503,0.048739496,0.025087108,21.11553364,73.90436775,1,116.135435,0.909026431,0.650809125,0.349190875,0.362426036,0.394230769,0.211344538,0.141596639,1,2367,19,0.020178951
MN014802,1014802,-73.955296,40.781485,55036.64092,0.066071686,0.028632939,23.76708259,31.68944345,1,126.7577738,0.858736528,0.312074834,0.687925166,0.702447788,0.115203234,0.112134734,0.090110839,1,6947,19,0.020178951
MN012000,1012000,-73.964196,40.766735,24119.76543,0.035308953,0.088937093,36.49901453,36.49901453,1,97.3307054,0.999217761,0.513984267,0.486015733,0.515714286,0.269047619,0.261790668,0.073644388,1,3965,19,0.020178951
MN013200,1013200,-73.950667,40.770242,48048.07783,0.064189887,0.034770515,34.70965375,0,0,74.37782946,0.828187343,0.292748548,0.707251452,0.690647482,0.115695199,0.097110423,0.116821465,1,9690,19,0.020178951
MN011600,1011600,-73.955882,40.762725,19013.3734,0.059267241,0.032963337,49.25744403,0,0,44.33169963,0.462655027,0.86651909,0.13348091,0.399790868,0.486929244,0.080310881,0.236010363,1,3860,19,0.020178951
MN011000,1011000,-73.963348,40.761521,38871.34061,0.049462682,0.033068499,22.88905674,11.44452837,1,57.22264186,0.97315515,0.418078009,0.581921991,0.455193937,0.365358894,0.148682467,0.100691889,1,6732,19,0.020178951
MN013400,1013400,-73.955314,40.771344,58755.48113,0.045565348,0.020960021,27.54335324,0,0,60.59537712,0.729123749,0.239771134,0.760228866,0.706705773,0.158112252,0.109038065,0.102568911,1,10666,19,0.020178951
MN013000,1013000,-73.964128,40.772474,25203.66876,0.031175579,0.0116189,21.81191585,0,0,92.70064236,0.878019303,0.325371325,0.674628675,0.503853955,0.174442191,0.269147555,0.0577672,1,4622,19,0.020178951
MN015900,1015900,-73.983156,40.779642,61211.04737,0.066962835,0.035549913,72.45469935,26.3471634,1,92.2150719,0.698642365,0.225519748,0.774480252,0.682573994,0.143831061,0.148606478,0.121166469,1,9293,20,0.018119032
MN015300,1015300,-73.981705,40.774823,52540.42242,0.053871681,0.041063929,69.74392356,5.81199363,1,75.55591719,0.994862049,0.46416025,0.53583975,0.645301285,0.182774161,0.128318584,0.114933628,1,9040,20,0.018119032
MN015100,1015100,-73.988899,40.775693,15108.19264,0.184630598,0.101015361,17.04492189,0,0,46.8735352,0.975756549,0.422148457,0.577851543,0.626962963,0.189925926,0.101819207,0.526018897,1,7091,20,0.018119032
MN017100,1017100,-73.978559,40.786992,61134.89956,0.079393121,0.037805663,57.17698182,12.70599596,1,95.2949697,0.65930701,0.208155439,0.791844561,0.728034188,0.087350427,0.112023278,0.1462122,1,9623,20,0.018119032
MN016500,1016500,-73.976215,40.783576,32508.74366,0.050166213,0.05511811,49.12170393,19.64868157,1,44.20953354,0.9955134,0.466508955,0.533491045,0.691196699,0.099724897,0.103203385,0.136446056,1,6618,20,0.018119032
MN014700,1014700,-73.988953,40.771249,25723.24689,0.037397158,0.036211699,11.70302406,0,0,58.51512031,0.938407861,0.375911183,0.624088818,0.435935199,0.427835052,0.026842584,0.360327571,1,2231,20,0.018119032
MN014900,1014900,-73.982502,40.772328,33866.30882,0.054769677,0.044620724,85.29124116,34.11649646,1,79.60515841,0.948883635,0.613044643,0.386955357,0.557221784,0.285188108,0.161182001,0.133982539,1,5956,20,0.018119032
MN016900,1016900,-73.9744,40.786079,49775.63235,0.081854274,0.04345646,40.32281292,11.52080369,1,40.32281292,0.824890756,0.290769718,0.709230283,0.693996813,0.091730122,0.100335609,0.182039116,1,8641,20,0.018119032
MN016700,1016700,-73.98047,40.784479,50176.12638,0.052730425,0.04014353,57.86492879,28.9324644,1,130.1960898,0.739960228,0.245029525,0.754970475,0.669040836,0.121794872,0.115900245,0.102926337,1,6937,20,0.018119032
MN016300,1016300,-73.98175,40.78242,46508.28033,0.054424779,0.041016032,34.27286686,0,0,89.10945383,0.997330595,0.474166858,0.525833142,0.657709251,0.148237886,0.150036846,0.113927782,1,6785,20,0.018119032
MN015500,1015500,-73.985075,40.776598,47702.19677,0.035965473,0.029238122,61.00025163,0,0,53.37522017,0.764359271,0.257285801,0.742714199,0.6474715,0.178602748,0.300671356,0.08983376,1,6256,20,0.018119032
MN016100,1016100,-73.978175,40.780923,44202.89855,0.041728763,0.028863146,32.93807642,0,0,59.28853755,0.655236659,0.206417243,0.793582757,0.676344306,0.132897158,0.092399404,0.120566319,1,6710,20,0.018119032
MN015700,1015700,-73.980046,40.778278,59632.87779,0.078473254,0.066737009,48.96413649,10.88091922,1,76.16643454,0.588723272,0.179345697,0.820654303,0.710010024,0.135615065,0.137213758,0.127725573,1,10961,20,0.018119032
MN014300,1014300,-73.966921,40.781217,3.797825302,0,0,18.35615563,1.582427209,1,31.64854418,,,,1,0,0,1,1,18,22,6.944444444
MN016200,1016200,-73.940158,40.787517,38399.1883,0.32552379,0.202950014,38.14362601,0,0,106.8021528,0.847099519,0.304487545,0.695512455,0.692142857,0.162142857,0.105791199,0.829244065,1,10067,23,0.023305019
MN016400,1016400,-73.943446,40.787249,33348.18942,0.461331087,0.167132476,27.8551532,0,0,77.99442897,0.847472222,0.304725976,0.695274024,0.718554552,0.120917304,0.103073839,0.73488139,1,5986,23,0.023305019
MN015802,1015802,-73.949983,40.785897,63500.27869,0.133036046,0.025784753,39.81208695,39.81208695,1,139.3423043,0.932501371,0.370097509,0.629902491,0.515531661,0.316009558,0.213793103,0.354545455,1,3190,23,0.023305019
MN016800,1016800,-73.952063,40.791718,20316.02709,0.346349745,0.199457259,19.5440376,0,0,83.06215981,0.624404073,0.806429408,0.193570592,0.650137741,0.246097337,0.156325156,0.624098124,1,4158,23,0.023305019
MN016002,1016002,-73.953186,40.787266,62851.6891,0.087319422,0.029900332,59.65044837,0,0,99.41741395,0.845380582,0.303391621,0.696608379,0.554535017,0.284730195,0.115786144,0.285036381,1,3164,23,0.023305019
MN017000,1017000,-73.941548,40.789807,43747.35194,0.276290752,0.163698844,53.63166843,0,0,58.99483527,0.908216836,0.348521318,0.651478682,0.755659641,0.12217018,0.173470639,0.707367905,1,8157,23,0.023305019
MN015602,1015602,-73.947343,40.78602,16513.71054,0.452494062,0.155322862,37.00551382,0,0,37.00551382,0.933892052,0.62855733,0.37144267,0.656118144,0.185654008,0.082352941,0.688515406,1,1598,23,0.023305019
MN017201,1017201,-73.946355,40.793628,34101.5625,0.360366552,0.155107188,31.25,15.625,1,101.5625,0.989679769,0.449205731,0.550794269,0.795384615,0.126923077,0.07537228,0.701718213,1,4365,23,0.023305019
MN017402,1017402,-73.948213,40.796875,42469.68543,0.275409836,0.117647059,39.05258431,0,0,136.6840451,0.748611791,0.249306857,0.750693143,0.621753247,0.082792208,0.07954023,0.893793103,1,2173,23,0.023305019
MN018000,1018000,-73.941046,40.794672,36761.29739,0.482390746,0.15442636,18.72948536,0,0,46.8237134,0.908319273,0.348605873,0.651394127,0.640915594,0.134477826,0.082919373,0.776971087,1,7851,23,0.023305019
MN017401,1017401,-73.949173,40.795653,56141.94196,0.290050921,0.131924615,28.94411856,0,0,86.83235567,0.943984848,0.381662399,0.618337602,0.629452055,0.213013699,0.172881939,0.765423612,1,5821,23,0.023305019
MN017202,1017202,-73.943388,40.79485,19089.20774,0.477124183,0.183615819,0,41.58868788,1,124.7660636,0.929738974,0.367466017,0.632533983,0.581560284,0.177304965,0.029411765,0.903050109,1,893,23,0.023305019
MN016600,1016600,-73.949238,40.789687,42424.69862,0.311565585,0.126557377,23.16074717,11.58037358,1,86.85280187,0.935006499,0.372530885,0.627469115,0.707909162,0.153093187,0.071789273,0.655111232,1,7327,23,0.023305019
MN017700,1017700,-73.970663,40.791169,56655.12123,0.164899147,0.076307572,35.3431823,0,0,64.79583422,0.720899021,0.235849958,0.764150042,0.687473095,0.129358588,0.189124558,0.384383448,1,9618,24,0.01424055
MN018100,1018100,-73.966432,40.791942,65807.77926,0.071680247,0.046314651,57.96765405,14.49191351,1,28.98382703,0.509660883,0.149878908,0.850121092,0.72161593,0.048248133,0.153600529,0.347610658,1,9082,24,0.01424055
MN019100,1019100,-73.968768,40.800411,66680.37935,0.13598303,0.063363849,51.42256863,36.73040617,1,132.2294622,0.466626519,0.134837885,0.865162115,0.717462773,0.083349449,0.101134736,0.29183651,1,9077,24,0.01424055
MN017900,1017900,-73.974622,40.792077,69590.38617,0.105191113,0.02466443,36.63808896,29.31047117,1,131.8971203,0.807434652,0.280588658,0.719411342,0.712239123,0.1048815,0.101505739,0.232599768,1,9497,24,0.01424055
MN019500,1019500,-73.967879,40.802569,59272.15818,0.13509434,0.055615903,58.77987671,7.347484589,1,110.2122688,0.709296125,0.230415192,0.769584808,0.697273363,0.101374971,0.081938763,0.333209372,1,8067,24,0.01424055
MN017300,1017300,-73.97018,40.786877,49409.5215,0.103059402,0.035832319,44.08612224,16.53229584,1,44.08612224,0.531536906,0.157778181,0.842221819,0.710710342,0.081339713,0.145103725,0.210907874,1,8991,24,0.01424055
MN018700,1018700,-73.970924,40.797212,70938.71173,0.120786517,0.037200196,28.93685977,0,0,130.215869,0.550620242,0.164821034,0.835178967,0.670519234,0.100224254,0.092290434,0.318376504,1,9806,24,0.01424055
MN018300,1018300,-73.972797,40.79465,61029.02764,0.135420099,0.036993243,53.58123585,26.79061793,1,113.8601262,0.936162186,0.373669269,0.626330731,0.713107405,0.07333692,0.100636523,0.295544337,1,9112,24,0.01424055
MN018900,1018900,-73.962912,40.79796,45149.89171,0.294948781,0.124349094,34.19582811,3.799536457,1,64.59211976,0.772556397,0.261544761,0.738455239,0.69669162,0.109876841,0.174703358,0.632163595,1,11883,24,0.01424055
MN019300,1019300,-73.961052,40.800607,53170.10368,0.267853313,0.115012823,84.70173695,5.646782463,1,73.40817202,0.830470514,0.294130207,0.705869793,0.723659889,0.10767098,0.102591334,0.658028887,1,9416,24,0.01424055
MN018500,1018500,-73.965009,40.793893,28545.34205,0.055247158,0.014227642,22.63706744,7.545689148,1,22.63706744,0.990660763,0.548319864,0.451680136,0.7263953,0.043222828,0.200370077,0.368226275,1,3783,24,0.01424055
MN031500,1031500,-73.975399,40.798035,44.49823011,0.25,0,24.43040084,0,0,41.00817284,0,1,0,0.451612903,0,0,0,1,68,24,0.01424055
MN017500,1017500,-73.976509,40.789547,63996.99259,0.06132542,0.030857497,53.70377001,11.93417111,1,101.4404545,0.745773537,0.247895625,0.752104375,0.698322202,0.084867242,0.155524476,0.139114219,1,10725,24,0.01424055
MN019800,1019800,-73.941073,40.803826,6901.775945,0.310481213,0.106534091,62.01852582,0,0,93.02778873,0.884457712,0.669957559,0.330042441,0.697986577,0.125838926,0.168806162,0.928754814,1,1517,25,0.02171985
MN020600,1020600,-73.939383,40.80897,16020.88972,0.276923077,0.251223491,13.60007616,0,0,95.20053312,0.999345685,0.512789789,0.487210212,0.648275862,0.183908046,0.080220713,0.918930391,1,2310,25,0.02171985
MN018400,1018400,-73.945429,40.800701,34081.23659,0.435676952,0.20367183,39.72172097,0,0,96.46703665,0.635625125,0.19818264,0.80181736,0.612198795,0.161144578,0.109224109,0.808691309,1,6006,25,0.02171985
MN020200,1020200,-73.93174,40.803324,2747.673984,0.25,0.238095238,116.5308163,0,0,79.73161113,0.493995279,0.855670044,0.144329956,0.928571429,0,0.075892857,0.857142857,1,512,25,0.02171985
MN024000,1024000,-73.921068,40.795277,630.4912286,0.625407166,0.429769392,6.364006633,0,0,57.7306316,0,1,0,0.628676471,0.180147059,0,0.832011536,1,1386,25,0.02171985
MN018800,1018800,-73.938226,40.798515,42530.11811,0.416289593,0.182438193,52.57934552,0,0,59.15176371,0.949944007,0.388134017,0.611865983,0.81300813,0.057452575,0.099984546,0.651831247,1,6471,25,0.02171985
MN019400,1019400,-73.936395,40.801042,38672.31638,0.419146753,0.27875895,16.94915254,0,0,79.0960452,0.984110559,0.563026664,0.436973336,0.628474576,0.181016949,0.069831994,0.79211103,1,6845,25,0.02171985
MN019600,1019600,-73.937832,40.802467,19856.9525,0.439126245,0.154929578,74.02936118,22.77826498,1,108.1967587,0.818461426,0.713036719,0.286963282,0.734446131,0.165402124,0.251218813,0.864066533,1,3751,25,0.02171985
MN017800,1017800,-73.932903,40.794133,15439.59109,0.343780607,0.153888583,22.61658851,0,0,56.54147128,0.981979149,0.567120881,0.432879119,0.588077696,0.112525117,0.093261719,0.674804688,1,4096,25,0.02171985
MN020400,1020400,-73.934724,40.807719,13904.7239,0.481673582,0.309090909,4.750503553,0,0,61.75654619,0.999587423,0.510155993,0.489844007,0.731454006,0.146884273,0.065596174,0.930304066,1,2799,25,0.02171985
MN018200,1018200,-73.942186,40.799355,39308.39236,0.465047393,0.204813806,40.11645233,22.92368705,1,85.96382642,0.927710012,0.365566012,0.634433988,0.69434629,0.172555948,0.121737863,0.783496137,1,6859,25,0.02171985
MN019200,1019200,-73.929876,40.800731,18981.11166,0.562271062,0.224441833,30.92225629,0,0,61.84451259,0.970800608,0.414560851,0.585439149,0.617460318,0.084126984,0.101819169,0.78794461,1,3818,25,0.02171985
MN021000,1021000,-73.934717,40.814092,33176.04392,0.282881792,0.157192076,30.05530176,0,0,125.230424,0.251409836,0.067394474,0.932605526,0.705630027,0.154423593,0.170768534,0.972369017,1,6623,25,0.02171985
MN019900,1019900,-73.964622,40.804618,64670.85441,0.136496157,0.067444327,56.84725144,14.21181286,1,78.16497072,0.977095671,0.424329119,0.575670881,0.536980512,0.293261329,0.112844742,0.294363257,1,9077,26,0.022033009
MN020901,1020901,-73.954428,40.811441,30795.46945,0.477122302,0.188927944,122.4471947,17.49245638,1,113.7009665,0.981398206,0.431805803,0.568194197,0.774086379,0.07641196,0.149673388,0.875603522,1,3448,26,0.022033009
MN021900,1021900,-73.957057,40.81584,26862.56305,0.395432504,0.229516052,79.46266509,0,0,112.9206293,0.900846264,0.657443431,0.342556569,0.682337992,0.141677255,0.094037054,0.834968084,1,6423,26,0.022033009
