"","CTLabel","BoroCode","BoroName","CT2000","BoroCT2000","CDEligibil","NTACode","NTANAme","PUMA","Shape_Leng","Shape_Area","id","Name","popdens","povrate","unemp","busdens","subdens","subacc","intdens","landind","nonres","resid","ptrans","pwalk","propoa","propnonw","offpcap","avg_er_charges_tot","avg_charges_tot","avgChronCond","ctrdlong","ctrdlat"
"299","161","3","Brooklyn","016100","3016100","I","BK64","Prospect Heights","4006",6476.06013226,1964330.68376,"298",NA,14520.68658,0.100078493,0.050028106,45.48374809,5.685468511,1,102.3384332,0.935962636,0.373471975,0.626528025,0.786390533,0.061538462,0.045810493,0.479639781,0.02638397,1981.63642857143,53106.4057522124,5.35897435897436,-73.972606,40.678886
"300","162","3","Brooklyn","016200","3016200","I","BK31","Bay Ridge","4013",5081.13475667,1157307.01521,"299",NA,17238.96678,0.053571429,0.038752363,27.98533568,9.328445228,1,83.95600705,0.86466969,0.316063659,0.683936341,0.591493571,0.049455984,0.1504329,0.171536797,0.014589612,2102.49280701754,30960.3026690391,6.14432989690722,-74.031306,40.613712
"301","165","3","Brooklyn","016500","3016500","I","BK37","Park Slope-Gowanus","4005",6727.00499626,2006987.78225,"300",NA,27686.38472,0.03177223,0.026692088,0,0,0,85.68099253,0.278950537,0.075426843,0.924573157,0.702369036,0.056056056,0.072003301,0.150195998,0.02638397,1839.12386243386,45787.0610714286,5.34319526627219,-73.973985,40.669533
"302","168","3","Brooklyn","016800","3016800","I","BK27","Bath Beach","4017",4545.30520663,1326115.45534,"301",NA,12003.68605,0.045393859,0.05730659,8.013141552,0,0,64.10513242,0.056422873,0.014310509,0.985689491,0.402735562,0,0.229639519,0.20293725,0.014868505,2147.49301075269,43355.6869230769,5.83809523809524,-74.015355,40.605001
"303","170","3","Brooklyn","017000","3017000","I","BK27","Bath Beach","4017",7327.42717057,2249706.49416,"302",NA,13722.45373,0.08246309,0.043478261,34.1962179,0,0,53.73691384,0.566618122,0.17084127,0.82915873,0.306779661,0.070338983,0.194731221,0.184051264,0.014868505,1966.9653125,31040.8385514019,5.45945945945946,-74.013152,40.609306
"304","172","3","Brooklyn","017200","3017200","E","BK27","Bath Beach","4017",7259.32127483,2220321.52288,"303",NA,13653.30735,0.153104925,0.043789809,29.23620417,0,0,63.34510903,0.655121442,0.206368191,0.79363181,0.542387543,0.074394464,0.183083512,0.250535332,0.014868505,2529.1017721519,34648.2369501466,5.58823529411765,-74.010953,40.607999
"305","173","3","Brooklyn","017300","3017300","I","BK40","Windsor Terrace","4012",7734.61874333,1578320.06481,"304",NA,2074.966107,0.015337423,0.013245033,76.37912049,0,0,63.64926708,0.603301478,0.814920038,0.185079962,0.724832215,0.020134228,0.162576687,0.141104295,0.015888098,1087.674,49109.5097560976,4.73333333333333,-73.981832,40.656412
"306","174","3","Brooklyn","017400","3017400","I","BK27","Bath Beach","4017",5440.01561628,1460945.93717,"305",NA,13190.04163,0.072421785,0.055421687,22.83330923,0,0,53.27772154,0.257424078,0.069135775,0.930864225,0.473616474,0.060489061,0.117137911,0.240046163,0.014868505,1721.40106382979,32500.4004615385,5.36666666666667,-74.011022,40.603169
"307","176","3","Brooklyn","017600","3017600","E","BK27","Bath Beach","4017",4940.67854923,1235646.48757,"306",NA,20028.57514,0.177258971,0.132129278,51.95479933,0,0,69.27306577,0.451298314,0.129627996,0.870372004,0.597647059,0.045882353,0.205793342,0.26459144,0.014868505,1590.02178571429,29737.2307096774,5.8348623853211,-74.008726,40.601752
"308","178","3","Brooklyn","017800","3017800","E","BK27","Bath Beach","4017",6092.04243268,1765217.08261,"307",NA,16181.14776,0.243368421,0.152439024,44.3492695,0,0,82.36292908,0.996286108,0.469529143,0.530470857,0.51703163,0.074209246,0.164447925,0.353171496,0.014868505,2517.61103448276,57110.6278818737,6.44444444444444,-74.004544,40.606881
"309","179","3","Brooklyn","017900","3017900","E","BK68","Fort Greene","4004",5359.19916798,1711984.89934,"308",NA,20873.00336,0.218760249,0.084954604,42.44945483,12.12841567,1,97.02732532,0.669496276,0.212552734,0.787447266,0.689778413,0.087205147,0.127832655,0.894538059,0.031192971,1934.60705583756,46242.0962741936,6.27981651376147,-73.971245,40.68355
"310","180","3","Brooklyn","018000","3018000","I","BK27","Bath Beach","4017",6100.98075482,1896108.85576,"309",NA,15517.39558,0.123198847,0.04385278,11.17967981,0,0,61.48823898,0.705277719,0.228558348,0.771441652,0.423333333,0.083333333,0.180475504,0.331772334,0.014868505,1963.14,33383.6745121951,5.59090909090909,-74.006851,40.608288
"311","181","3","Brooklyn","018100","3018100","I","BK68","Fort Greene","4004",5521.11742466,1817302.98541,"310",NA,23660.86691,0.121419518,0.087207069,29.98842447,29.98842447,1,89.9652734,0.708819597,0.230194328,0.769805672,0.7527897,0.050214592,0.084157161,0.665652725,0.031192971,1870.0798630137,41936.8474226804,5.97014925373134,-73.971836,40.686525
"312","182","3","Brooklyn","018200","3018200","I","BK28","Bensonhurst West","4017",5730.24694388,1781130.52536,"311",NA,18455.27954,0.176686707,0.085450346,0,12.32817605,1,98.62540837,0.845490022,0.303461213,0.696538787,0.67104112,0.056867892,0.153640615,0.360721443,0.014868505,2532.87051282051,43210.9183641975,5.8125,-74.002741,40.612224
"313","183","3","Brooklyn","018300","3018300","I","BK68","Fort Greene","4004",4935.75232875,1477811.28514,"312",NA,18667.54617,0.135453475,0.078553616,43.97537379,0,0,87.95074758,0.867716228,0.318145819,0.681854181,0.619669876,0.083218707,0.05732234,0.664703573,0.031192971,1475.31666666667,38782.8045054945,5.625,-73.971517,40.690369
"314","184","3","Brooklyn","018400","3018400","I","BK28","Bensonhurst West","4017",5157.91324819,1605281.86067,"313",NA,14542.65548,0.144612476,0.056737589,0,0,0,61.85439476,0.372273271,0.103853963,0.896146037,0.514248705,0.073834197,0.240075614,0.215500945,0.014868505,1833.74661971831,29306.6126735218,5.45112781954887,-74.007843,40.61437
"315","185.01","3","Brooklyn","018501","3018501","E","BK68","Fort Greene","4004",4405.24804983,1189453.42432,"314",NA,44156.0372,0.489095914,0.257738896,27.87042112,0,0,139.3521056,0.190268641,0.050074629,0.949925371,0.57116451,0.256007394,0.062907637,0.908478856,0.031192971,1289.21261538462,39550.1148571429,5.32258064516129,-73.974256,40.694739
"316","186","3","Brooklyn","018600","3018600","E","BK28","Bensonhurst West","4017",4679.72972237,1216850.49742,"315",NA,16061.57679,0.156232687,0.058124174,0,0,0,53.39028297,0.182048043,0.047796518,0.952203482,0.51497006,0.083832335,0.202216067,0.244875346,0.014868505,1556.40910447761,45283.6518348624,5.61946902654867,-74.003951,40.614746
"317","187","3","Brooklyn","018700","3018700","E","BK68","Fort Greene","4004",3902.05276156,917684.452229,"316",NA,15944.40406,0.2427337,0.070478723,73.93077615,0,0,61.60898013,0.844063522,0.302556035,0.697443965,0.387001477,0.125553914,0.055641422,0.624420402,0.031192971,NA,NA,NA,-73.970452,40.695527
"318","188","3","Brooklyn","018800","3018800","I","BK28","Bensonhurst West","4017",5864.28970706,1885932.51984,"317",NA,14734.95685,0.179098524,0.057330827,23.2596004,0,0,58.149001,0.447881693,0.128476681,0.871523319,0.394394394,0.142142142,0.17679558,0.255327545,0.014868505,1975.27875,33160.1953636364,5.54782608695652,-74.002125,40.616438
"319","190","3","Brooklyn","019000","3019000","E","BK28","Bensonhurst West","4017",6614.31896383,2291793.67238,"318",NA,21893.56725,0.272905332,0.094671202,0,14.29395032,1,71.46975162,0.769563754,0.259981123,0.740018877,0.546542553,0.054521277,0.12078346,0.472252448,0.014868505,1954.97734042553,37414.9345868946,5.67479674796748,-73.999203,40.620167
"320","502","2","Bronx","050200","2050200","I","BX03","Eastchester-Edenwald-Baychester","3702",20339.4120831,5505888.23502,"319",NA,1600.467588,0.066176471,0.082914573,9.806786689,0,0,58.84072013,0.988400816,0.446150246,0.553849754,0.252054795,0.038356164,0.176470588,0.176470588,0.017353709,NA,32676.2189552239,4.41666666666667,-73.812791,40.886671
"321","2","3","Brooklyn","000200","3000200","E","BK32","Sunset Park West","4012",9075.28516252,2952085.26441,"320",NA,4478.689445,0.31283628,0.217842324,13.68583482,0,0,82.11500891,0.189069642,0.950258359,0.049741642,0.522546419,0.193633952,0.077922078,0.674560733,0.015888098,NA,NA,NA,-74.009396,40.652183
"322","20","3","Brooklyn","002000","3002000","E","BK32","Sunset Park West","4012",5426.06701135,1620769.85593,"321",NA,10016.70522,0.330981398,0.143094842,6.425083526,0,0,102.8013364,0.593885298,0.818635647,0.181364353,0.521912351,0.280876494,0.077613855,0.622835151,0.015888098,NA,NA,NA,-74.014827,40.647232
"323","30","3","Brooklyn","003000","3003000","I","BK31","Bay Ridge","4013",4135.06524786,1002028.57454,"322",NA,20618.98014,0.144920319,0.05857295,10.26841641,0,0,102.6841641,0.145548778,0.037817346,0.962182654,0.579572447,0.053444181,0.14940239,0.262450199,0.014589612,1826.8518,55051.9590833333,5.36904761904762,-74.029117,40.638765
"324","34","3","Brooklyn","003400","3003400","I","BK31","Bay Ridge","4013",5676.20203858,1886951.33371,"323",NA,16061.24287,0.077323162,0.042456406,55.59447169,0,0,77.83226036,0.593959824,0.181393591,0.818606409,0.545234249,0.020193861,0.173070267,0.16891658,0.014589612,2270.84211111111,28135.6914252336,5.17218543046358,-74.033256,40.636708
"325","40","3","Brooklyn","004000","3004000","I","BK31","Bay Ridge","4013",6458.18352275,2378281.07898,"324",NA,6259.290435,0.017167382,0.025641026,17.90927163,0,0,85.06904024,0.043277138,0.010938945,0.989061055,0.347633136,0.029585799,0.163805436,0.097997139,0.014589612,1775.02848,32000.5227916667,5.17365269461078,-74.035268,40.630361
"326","41","3","Brooklyn","004100","3004100","I","BK38","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","4004",5283.85641244,1744094.30344,"325",NA,20823.91643,0.061204344,0.041747573,31.38968409,0,0,69.05730501,0.946568042,0.384423231,0.615576769,0.623909697,0.097998974,0.157371119,0.273138378,0.043077435,1976.53572727273,67269.6961758242,6.58579881656805,-73.983694,40.68596
"327","42","3","Brooklyn","004200","3004200","I","BK31","Bay Ridge","4013",4886.11737249,1297099.94141,"326",NA,9329.341998,0.026086957,0.011824324,16.2249426,0,0,32.44988521,0,0,1,0.447971781,0.072310406,0.219130435,0.106086957,0.014589612,2123.87298245614,25490.1636046512,5.34444444444444,-74.032755,40.629691
"328","43","3","Brooklyn","004300","3004300","I","BK38","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","4004",5713.77316891,1786681.47469,"327",NA,17619.17701,0.136425648,0.035690236,42.2667029,12.07620083,1,90.5715062,0.968223453,0.589129887,0.410870113,0.723463687,0.104050279,0.062714188,0.433173406,0.043077435,906.7225,27227.2288571429,4.95918367346939,-73.989813,40.688342
"329","45","3","Brooklyn","004500","3004500","I","BK33","Carroll Gardens-Columbia Street-Red Hook","4005",5503.68164652,1835557.24427,"328",NA,20713.36742,0.056581986,0.013795987,17.93882859,0,0,101.653362,0.820279225,0.288032564,0.711967436,0.691503268,0.136819172,0.076212471,0.140011547,0.018991997,1078.08322580645,33890.0019090909,5.15384615384615,-73.995731,40.688576
"330","46","3","Brooklyn","004600","3004600","I","BK31","Bay Ridge","4013",10101.9563474,2731654.08333,"329",NA,5120.793062,0.054730258,0.068136273,12.01124252,0,0,64.05996012,0.998316457,0.479484503,0.520515498,0.244444444,0.084444444,0.200938233,0.118060985,0.014589612,2362.47553191489,36558.5526222222,5.36363636363636,-74.033963,40.626774
"331","50","3","Brooklyn","005000","3005000","I","BK31","Bay Ridge","4013",7035.98154924,2025194.40332,"330",NA,12669.30678,0.035820896,0.039087948,21.61075784,0,0,48.62420513,0.173472398,0.045432183,0.954567817,0.368691189,0.066723696,0.171428571,0.132196162,0.014589612,2188.06527272727,38824.3805797101,5.68055555555556,-74.037812,40.624481
"332","52.01","3","Brooklyn","005201","3005201","I","BK31","Bay Ridge","4013",4722.23922987,1197690.78459,"331",NA,15537.01955,0.150253236,0.081723626,17.48679747,0,0,61.20379114,0.176798474,0.046347731,0.953652269,0.461165049,0.080906149,0.472706809,0.085537423,0.014589612,2045.28396325459,39532.2273898751,6.57794676806084,-74.03649,40.620376
"333","52.02","3","Brooklyn","005202","3005202","I","BK31","Bay Ridge","4013",4155.60511569,970120.002713,"332",NA,29782.73549,0.057935537,0.036678201,12.15125887,0,0,109.3613298,0.008345482,0.002090742,0.997909258,0.546920821,0.019794721,0.237862097,0.07629539,0.014589612,2418.03683229814,38343.5906312292,5.6303317535545,-74.038516,40.619026
"334","54","3","Brooklyn","005400","3005400","I","BK31","Bay Ridge","4013",6351.31304087,1443146.51611,"333",NA,24680.96084,0.082692899,0.051772651,45.5228297,15.17427657,1,91.0456594,0.322246435,0.088371052,0.911628949,0.588656716,0.067462687,0.164770981,0.157393176,0.014589612,2061.40058394161,31825.6026102293,5.46231155778894,-74.034886,40.617051
"335","56.01","3","Brooklyn","005601","3005601","I","BK31","Bay Ridge","4013",5096.15112713,1183001.98396,"334",NA,23283.85476,0.073362103,0.05177305,45.67252797,0,0,109.6140671,0.24052382,0.064260347,0.935739653,0.597243492,0.070444104,0.189093762,0.109454688,0.014589612,2199.12014925373,35694.04225,5.44505494505495,-74.034613,40.615491
"336","58","3","Brooklyn","005800","3005800","I","BK31","Bay Ridge","4013",6098.16799427,2080303.29267,"335",NA,17182.80888,0.136336155,0.062393647,31.16591695,10.38863898,1,93.49775086,0.907572614,0.347990637,0.652009363,0.462287105,0.100973236,0.152962515,0.241233374,0.014589612,2461.99531746032,36684.4870190275,5.89759036144578,-74.031402,40.618388
"337","59","3","Brooklyn","005900","3005900","E","BK33","Carroll Gardens-Columbia Street-Red Hook","4005",10929.9224195,3886163.48847,"336",NA,3021.488647,0.362873134,0.111111111,19.7298699,0,0,135.2905364,0.461969117,0.866752942,0.133247058,0.539855073,0.239130435,0.045708955,0.555970149,0.018991997,NA,NA,NA,-74.004656,40.679585
"338","60","3","Brooklyn","006000","3006000","I","BK31","Bay Ridge","4013",5498.33511966,1639074.11166,"337",NA,19662.5072,0.170415815,0.06372549,60.31443928,6.701604364,1,87.12085673,0.861769066,0.314102896,0.685897105,0.529680365,0.118721461,0.138718473,0.359236537,0.014589612,2280.06985294118,35913.3840769231,5.34444444444444,-74.030305,40.621154
"339","62","3","Brooklyn","006200","3006200","E","BK31","Bay Ridge","4013",5368.67787531,1746674.171,"338",NA,18438.23012,0.153167864,0.05654975,30.10814847,6.021629694,1,36.12977816,0.736097793,0.243142935,0.756857065,0.581704457,0.104769351,0.14369693,0.278902678,0.014589612,2213.50020618557,43648.7564880952,5.85470085470085,-74.031532,40.625453
"340","64","3","Brooklyn","006400","3006400","I","BK31","Bay Ridge","4013",5927.10025327,2186790.13884,"339",NA,17650.27322,0.147481002,0.073805203,44.70938897,4.967709886,1,54.64480874,0.673659716,0.214368995,0.785631005,0.501658925,0.117451891,0.149451168,0.219814242,0.014589612,1771.0903960396,41675.0358883249,5.42335766423358,-74.027412,40.628415
"341","65","3","Brooklyn","006500","3006500","I","BK33","Carroll Gardens-Columbia Street-Red Hook","4005",7777.59779572,2658846.82684,"340",NA,20579.23165,0.089758567,0.024216082,24.04115846,0,0,76.13033513,0.445090392,0.127538724,0.872461276,0.642606196,0.133503673,0.127141745,0.142133956,0.018991997,1242.89218934911,40016.123194707,5.31720430107527,-73.998894,40.677565
"342","67","3","Brooklyn","006700","3006700","I","BK33","Carroll Gardens-Columbia Street-Red Hook","4005",5236.04803932,1680804.15404,"341",NA,22679.11642,0.053069421,0.040546308,12.9594951,0,0,71.27722304,0.62457444,0.193640097,0.806359903,0.68956289,0.089652096,0.092571429,0.122857143,0.018991997,1202.04101265823,31705.1528991597,5,-73.996064,40.683482
"343","69","3","Brooklyn","006900","3006900","I","BK38","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","4004",5563.97131983,1927677.6523,"342",NA,18413.67713,0.112024353,0.015098138,11.21076233,22.42152466,1,89.68609866,0.939410419,0.376925246,0.623074754,0.692705639,0.086394206,0.064840183,0.284018265,0.018991997,1182.66393258427,45846.5747297297,5.16666666666667,-73.990159,40.684489
"344","74","3","Brooklyn","007400","3007400","E","BK32","Sunset Park West","4012",4994.56359974,1516612.91787,"343",NA,37518.03752,0.241677638,0.079898003,21.11709429,28.15612572,1,70.39031429,0.841211526,0.300758642,0.699241358,0.558554217,0.174939759,0.058348968,0.71988743,0.015888098,2554.55765625,44875.7002512563,5.41428571428571,-74.017745,40.642709
"345","75","3","Brooklyn","007500","3007500","I","BK33","Carroll Gardens-Columbia Street-Red Hook","4005",7513.3112402,3052124.70346,"344",NA,15304.08039,0.069885058,0.069482289,3.510915436,10.53274631,1,66.70739329,0.834303529,0.296470843,0.703529157,0.691362621,0.086001489,0.105299381,0.149805001,0.018991997,1314.22218181818,37398.513814433,5.13432835820895,-73.992305,40.68131
"346","76","3","Brooklyn","007600","3007600","E","BK32","Sunset Park West","4012",4980.04777082,1510401.70404,"345",NA,31954.86016,0.267134133,0.087894737,35.98520289,28.78816231,1,64.77336519,0.9148971,0.354137993,0.645862007,0.624482555,0.121230041,0.045045045,0.660585586,0.015888098,2299.50265625,57407.0002234637,5.2741935483871,-74.014009,40.643117
"347","78","3","Brooklyn","007800","3007800","E","BK32","Sunset Park West","4012",4986.67160079,1509791.9047,"346",NA,35665.80191,0.292741452,0.135288553,35.5378656,7.107573119,1,106.6135968,0.826880872,0.291962066,0.708037934,0.536940081,0.183827807,0.056396971,0.691311279,0.015888098,2827.07777777778,54724.644009009,5.58974358974359,-74.013033,40.647069
"348","192","3","Brooklyn","019200","3019200","E","BK88","Borough Park","4014",5880.31716528,2042946.47379,"347",NA,12414.53667,0.270981211,0.079802956,20.73409047,10.36704524,1,82.93636189,0.980795001,0.569291051,0.430708949,0.502145923,0.060085837,0.103549061,0.407515658,0.014589612,1805.70673076923,73483.4249438202,6.078125,-73.998047,40.627169
"349","193","3","Brooklyn","019300","3019300","E","BK69","Clinton Hill","4004",6981.64497871,2903134.47137,"348",NA,19359.22236,0.220966579,0.396716304,29.7034482,3.712931025,1,51.98103435,0.980352453,0.429915145,0.570084855,0.559973492,0.149768058,0.157652474,0.724971231,0.031192971,1393.3866798419,36270.5801254276,5.39144736842105,-73.961666,40.690976
"350","194","3","Brooklyn","019400","3019400","E","BK30","Dyker Heights","4013",6220.29266351,1920211.78619,"349",NA,15943.10479,0.163984937,0.070623591,0,0,0,65.49717816,0.971355407,0.415376433,0.584623567,0.443724696,0.130364373,0.100650462,0.504621705,0.014589612,1892.35430555556,28058.797184466,5.30275229357798,-74.000661,40.624702
