"","BoroCT2000","Name","popdens","povrate","unemp","busdens","subdens","subacc","intdens","landind","nonres","resid","ptrans","pwalk","propoa","propnonw","offpcap","avg_er_charges_tot","avg_charges_tot","avgChronCond","ctrdlong","ctrdlat"
"1267",3079200,NA,17219.9793,0.286237572,0.183847669,17.92347572,0,0,116.5025922,0.981950105,0.432825052,0.567174949,0.617021277,0.025531915,0.086390841,0.975019516,0.023659578,1916.65608695652,46508.1483571429,5.30612244897959,-73.953896,40.64419
"1268",3079400,NA,8395.172776,0.334586466,0.173553719,13.2276882,0,0,83.77535858,0.561919252,0.830938343,0.169061657,0.694524496,0.036023055,0.06460084,0.962184874,0.023659578,2025.78571428571,39427.7342857143,4.93333333333333,-73.9539,40.648026
"1269",3079600,NA,42113.28897,0.24874226,0.178997123,52.72272309,0,0,48.667129,0.575336796,0.174169061,0.825830939,0.772562241,0.038641079,0.073382126,0.969472265,0.026666265,1644.91952380952,45698.5583898305,4.88,-73.95742,40.653981
"1270",3079800,NA,38193.14616,0.258210271,0.137544696,29.40842846,4.201204065,1,37.81083659,0.397438905,0.111875956,0.888124044,0.760045275,0.040747029,0.081069189,0.948300517,0.030493247,2034.06582781457,54285.4850440529,5.04375,-73.958413,40.659658
"1271",3080000,NA,22123.56974,0.169656586,0.125884732,22.5348304,0,0,61.97078359,0.366775668,0.10212303,0.89787697,0.667458432,0.044536817,0.120448179,0.933027757,0.030493247,1910.36821428571,34114.2467465753,4.87128712871287,-73.954721,40.659855
"1272",3080200,NA,26369.95675,0.180610338,0.110202325,21.89741063,0,0,54.74352658,0.855066783,0.309649522,0.690350478,0.753937008,0.023622047,0.091550758,0.975503425,0.030493247,1864.683375,50880.7834274194,4.61797752808989,-73.954337,40.656829
"1273",3080400,NA,18091.599,0.243751838,0.099426386,0,5.307010561,1,53.07010561,0.950033252,0.388233784,0.611766216,0.733736763,0.098335855,0.083308888,0.96949252,0.030493247,1564.048125,29969.94,4.6,-73.948538,40.658785
"1274",3080600,NA,16507.27501,0.270764727,0.169522092,12.04470996,0,0,90.33532473,0.850907653,0.306937609,0.693062391,0.6,0.086363636,0.108354615,0.973732215,0.030493247,1922.52634146341,82077.4192424242,5.15555555555556,-73.943613,40.661318
"1275",3081000,NA,14644.80202,0.199280252,0.168639053,24.61311264,0,0,43.07294711,0.961525146,0.59807504,0.40192496,0.717575758,0.111515152,0.110084034,0.96302521,0.030493247,1756.8202,35047.8451006711,5.47169811320755,-73.943358,40.658328
"1276",3081200,NA,0,NA,NA,44.39142136,0,0,27.74463835,0.123689713,0.968057231,0.031942769,NA,NA,NA,NA,0.030493247,2621.18255639098,69103.6023344948,5.09615384615385,-73.941856,40.656422
"1277",3081400,NA,18113.3119,0.165225745,0.079696395,17.28369456,0,0,74.89600977,0.843206333,0.3020141,0.6979859,0.608232789,0.089425124,0.085877863,0.973282443,0.023659578,2064.81195121951,41965.0526896552,4.5,-73.939326,40.653627
"1278",3081600,NA,16579.39222,0.199391686,0.150566289,22.0250976,0,0,66.0752928,0.782749185,0.733050861,0.266949139,0.595850622,0.157676349,0.08933909,0.979076719,0.023659578,1425.92444444444,37154.0038848921,4.52941176470588,-73.94308,40.653451
"1279",3081800,NA,33212.99183,0.206150111,0.11743912,31.61335601,6.322671202,1,63.22671202,0.795406918,0.273840166,0.726159834,0.644556267,0.122140897,0.074624024,0.943080145,0.023659578,1738.4047761194,57612.3797326203,5.28358208955224,-73.947837,40.651868
"1280",3082000,NA,36262.87897,0.263060048,0.133839393,60.52780244,20.17593415,1,26.90124553,0.772271117,0.261395263,0.738604737,0.745296672,0.067052581,0.079191395,0.980712166,0.023659578,2195.9328,24019.9451234568,4.63157894736842,-73.950885,40.65293
"1281",3082200,NA,44639.9732,0.226399561,0.145557123,17.94451556,0,0,29.90752593,0.334797053,0.092200127,0.907799874,0.753914227,0.078624915,0.101701729,0.980168833,0.023659578,1852.106,51167.4846067416,5.43455497382199,-73.953956,40.652774
"1282",3082400,NA,20415.37579,0.179927667,0.126845019,27.53872633,13.76936317,1,59.66724039,0.827737751,0.292477562,0.707522438,0.683481153,0.059312639,0.087230216,0.979766187,0.023659578,1557.75021276596,26089.3434104046,4.83606557377049,-73.948329,40.647617
"1283",3082600,NA,29884.13785,0.150580431,0.103185136,19.75484241,9.877421203,1,88.89679083,0.459775922,0.132500314,0.867499687,0.667425104,0.047402351,0.088745662,0.981325401,0.023659578,2019.53576923077,49339.6889726027,4.37864077669903,-73.947982,40.644477
"1284",3082800,NA,25682.66919,0.274278545,0.191017964,51.55868345,12.88967086,1,70.89318974,0.867438422,0.317954966,0.682045034,0.646487295,0.064275037,0.074780427,0.977415307,0.023659578,2273.86291666667,51876.102392638,4.73214285714286,-73.94946,40.640043
"1285",3083000,NA,32701.52571,0.28313989,0.213501829,29.89625998,4.982709996,1,74.74064995,0.336055948,0.09258619,0.907413811,0.701838879,0.025831874,0.070394637,0.985677282,0.023659578,1948.25865853659,86320.1277619047,5.49333333333333,-73.944608,40.640322
"1286",3083200,NA,17432.71308,0.094127112,0.088235294,20.97799408,0,0,55.94131756,0.554852033,0.16640295,0.83359705,0.593103448,0.025,0.097071801,0.938628159,0.023659578,1237.40757575758,53495.0678832117,4.45833333333333,-73.940921,40.642172
"1287",3083400,NA,16467.39645,0.073182475,0.083333333,15.77336825,0,0,39.43342061,0.429723639,0.122416777,0.877583223,0.56056338,0,0.09243295,0.970785441,0.023659578,1293.00447368421,49738.5676223776,5.05882352941176,-73.937878,40.640108
"1288",3083600,NA,10944.30301,0.163157895,0.103346457,4.758392615,0,0,57.10071138,0.933377205,0.629056959,0.370943041,0.600698487,0.025611176,0.093478261,0.973913044,0.023659578,2344.36,43859.5891603053,5.34042553191489,-73.934703,40.637879
"1289",3083800,NA,15829.26738,0.061062649,0.13170347,24.83022335,0,0,37.24533502,0.795129731,0.273687015,0.726312985,0.613680154,0.027938343,0.096470588,0.967843137,0.023659578,2107.93744680851,69907.908028169,5.24,-73.934959,40.640292
"1290",3084000,NA,14442.90392,0.116632444,0.102503912,35.39927432,0,0,53.09891147,0.96432906,0.40556624,0.59443376,0.530669145,0.035315985,0.110702614,0.947712418,0.023659578,1658.97340909091,50420.077,5.17647058823529,-73.930455,40.642815
"1291",3084200,NA,7399.103139,0.09399684,0.038922156,5.749108888,0,0,51.74197999,0.87841936,0.674342078,0.325657922,0.433441558,0.053571429,0.106449106,0.944832945,0.023659578,1659.59416666667,31332.9290140845,4.61538461538461,-73.929838,40.636599
"1292",3084400,NA,2022.037044,0.08984375,0.1171875,31.59432882,0,0,94.78298645,0.385685541,0.891891075,0.108108925,0.464646465,0.111111111,0.21484375,0.89453125,0.019976862,NA,NA,NA,-73.927009,40.637345
"1293",3084600,NA,13305.95025,0.115097857,0.051470588,37.11562135,0,0,86.60311648,0.825586936,0.29118605,0.70881395,0.59800995,0.028855721,0.138075314,0.960948396,0.023659578,1724.29041666667,49953.787797619,4.98275862068965,-73.927187,40.640775
"1294",3084800,NA,12901.56662,0.083518931,0.119786096,14.28744919,0,0,42.86234757,0.594391836,0.181563129,0.818436872,0.519112207,0.053020962,0.141196013,0.983388704,0.023659578,2054.83023809524,51629.7125174825,5.42857142857143,-73.926738,40.645497
"1295",3085000,NA,9058.06256,0.129707113,0.047748977,12.63328112,0,0,82.11632725,0.743426506,0.246734579,0.753265421,0.520057307,0.011461318,0.091352859,0.982566248,0.023659578,1309.88342105263,29171.3464827586,4.87755102040816,-73.931752,40.645408
"1296",3085200,NA,0,NA,NA,0,0,0,20.37235573,0,1,0,NA,NA,NA,NA,0.023659578,NA,NA,NA,-73.937686,40.646679
"1297",3085400,NA,16846.39615,0.099143758,0.109565217,7.411524921,0,0,118.5843987,0.18494075,0.048596841,0.95140316,0.582104228,0.012782694,0.08974923,0.94808623,0.023659578,1550.05095238095,25201.9245454545,4.32258064516129,-73.942063,40.643837
"1298",3085600,NA,23836.90214,0.164533821,0.117837838,31.07809926,0,0,62.15619853,0.748063316,0.249033526,0.750966474,0.725127551,0.029336735,0.095436767,0.986179922,0.023659578,1979.98867924528,34215.898700565,5.1,-73.944501,40.647791
"1299",3085800,NA,16983.19144,0.14978355,0.097972973,21.82929491,0,0,72.76431638,0.511282633,0.150458383,0.849541617,0.576415094,0.021698113,0.107112254,0.987574979,0.023659578,2050.98017241379,29181.5018471338,5.09433962264151,-73.937949,40.650178
"1300",3086000,NA,21224.78362,0.110133333,0.072833599,33.74369415,0,0,50.61554122,0.761098322,0.255612154,0.744387846,0.571428571,0.043554007,0.088765236,0.968203498,0.023659578,1661.44913043478,74846.7807638889,4.25,-73.93304,40.649059
"1301",3086200,NA,24847.87755,0.235035211,0.105193076,21.78364484,0,0,50.82850463,0.693379907,0.223133564,0.776866436,0.63085188,0.003837299,0.107539451,0.992109877,0.023659578,3223.73096774194,35364.5473584906,5.24324324324324,-73.927174,40.64903
"1302",3086400,NA,14907.73759,0.275154983,0.154002026,63.67804381,0,0,155.6574404,0.425100556,0.120889381,0.879110619,0.592317224,0.083023544,0.076886569,1,0.023659578,2439.13839285714,52087.3754545455,4.88524590163934,-73.923048,40.654742
"1303",3086600,NA,20173.56165,0.1809375,0.103785901,31.37412388,0,0,100.3971964,0.608398728,0.187109735,0.812890265,0.638544892,0.024767802,0.098289269,0.985692068,0.023659578,1875.44070175439,68222.0303535354,5.10144927536232,-73.925945,40.655914
"1304",3086800,NA,20051.32392,0.20796975,0.151445087,40.82584859,0,0,75.8194331,0.905455164,0.34625928,0.65374072,0.649433428,0.045325779,0.073880163,0.998545666,0.023659578,2097.84390625,69679.512826087,4.47692307692308,-73.929666,40.65424
"1305",3087000,NA,19598.82281,0.145390071,0.078764479,6.301872286,0,0,69.32059515,0.744406688,0.247218814,0.752781186,0.70229682,0.102473498,0.110932476,0.961414791,0.023659578,2212.66196428571,45330.4398429319,4.92424242424242,-73.932622,40.654058
"1306",3087200,NA,25859.14283,0.256216216,0.286429018,13.85434923,0,0,62.34457152,0.261683769,0.070373351,0.929626649,0.553956835,0.06205036,0.090008036,0.973747656,0.023659578,1407.78454545455,25839.1048945148,4.4320987654321,-73.936392,40.653886
"1307",3087401,NA,24079.80736,0.298136646,0.130081301,37.39100522,0,0,67.3038094,0.350129918,0.0969274,0.9030726,0.586298932,0.076512456,0.133229814,0.927329193,0.030493247,1973.58753623188,45623.4329909366,4.90265486725664,-73.937968,40.660168
"1308",3087402,NA,0,NA,NA,22.8345258,0,0,45.66905161,0,1,0,NA,NA,NA,NA,0.030493247,NA,NA,NA,-73.934829,40.656844
"1309",3087600,NA,12748.40645,0.307306191,0.153952843,28.2983495,0,0,77.82046112,0.963880829,0.404974778,0.595025222,0.563829787,0.019503546,0.118201998,0.759711432,0.030493247,1917.61476190476,52768.9104651163,4.75862068965517,-73.935271,40.660682
"1310",3087800,NA,20529.21465,0.251732944,0.182849043,6.419391698,0,0,38.51635019,0.937477311,0.625022687,0.374977313,0.645364537,0.02430243,0.186679175,0.920262664,0.023659578,4205.61254716981,152360.322291667,6.62820512820513,-73.930208,40.659134
"1311",3088000,NA,14639.96471,0.216054014,0.114503817,54.46415442,0,0,92.58906251,0.930033046,0.367743664,0.632256336,0.585664336,0.045454546,0.130208333,0.987723214,0.023659578,1958.44258426966,42818.4658921162,4.95238095238095,-73.930506,40.661276
"1312",3088200,NA,34078.3192,0.273527219,0.1447612,25.17978366,0,0,65.4674375,0.26523293,0.071407224,0.928592776,0.731057063,0.041159963,0.088665583,0.998965568,0.023659578,2243.68815217391,39949.4967455621,4.96581196581197,-73.925775,40.660931
"1313",3088400,NA,32514.56162,0.252799057,0.153140097,12.77334968,0,0,44.70672389,0.530209213,0.157293571,0.842706429,0.66827503,0.022316043,0.078766451,1,0.023659578,1758.3287037037,43784.5967045455,5.08333333333333,-73.924385,40.661912
"1314",3088600,NA,27444.80054,0.237204301,0.109511344,59.02107643,0,0,230.1821981,0.792121824,0.272031704,0.727968296,0.714285714,0.030503305,0.077634409,0.982150538,0.023659578,2386.36237288136,49262.9874556213,5.38333333333333,-73.920815,40.657286
"1315",3088800,NA,20455.74041,0.244536183,0.173097535,49.60169836,0,0,178.5661141,0.567657172,0.171236092,0.828763908,0.657858136,0.076495132,0.065955383,0.987633366,0.023659578,1968.39918367347,32694.1758823529,4.84745762711864,-73.918083,40.653807
"1316",3089000,NA,27244.58718,0.289345064,0.185626441,62.24014739,0,0,132.7789811,0.975134584,0.578843858,0.421156142,0.662591687,0.095843521,0.114377094,0.964057265,0.023659578,1464.3852173913,66442.0746335697,6.19607843137255,-73.914914,40.657018
"1317",3089200,NA,23215.42497,0.359151329,0.110377924,59.07232816,5.907232816,1,135.8663548,0.909276203,0.349398044,0.650601956,0.727272727,0.052854123,0.066412214,0.975826972,0.030442391,2704.94583333333,77407.4216470588,6.03333333333333,-73.920944,40.663314
"1318",3089400,NA,23166.35745,0.30425359,0.188118812,55.65862709,12.3685838,1,86.58008658,0.634582074,0.197750961,0.802249039,0.702681388,0.034700316,0.071276028,0.967164976,0.030442391,1628.07275,33874.8976984127,4.97674418604651,-73.917091,40.661659
"1319",3089600,NA,25261.32404,0.258347017,0.143027414,20.74000332,0,0,96.78668215,0.839587822,0.299742555,0.700257445,0.5768406,0.229449607,0.056650246,0.977285167,0.030442391,2026.26576923077,81508.1449275362,5.375,-73.913109,40.657521
"1320",3089800,NA,9680.174623,0.13445946,0.111731844,12.65382304,6.326911518,1,63.26911518,0.739315834,0.244713805,0.755286195,0.609951846,0.041733547,0.064705882,0.990849673,0.030442391,1339.98666666667,17539.7016,4,-73.91328,40.662191
"1321",3090000,NA,23865.31661,0.414957343,0.224974722,56.20454997,8.646853842,1,99.43881919,0.887218409,0.332085147,0.667914853,0.713506139,0.030013643,0.047282609,0.960507246,0.030442391,1969.95844827586,43239.6414012739,5.59259259259259,-73.920065,40.66644
"1322",3090200,NA,25680.93385,0.522796353,0.421754386,47.32358818,0,0,78.87264697,0.919049991,0.357741424,0.642258576,0.541501976,0.061923584,0.051801802,0.940827191,0.030442391,1945.68449275362,83367.2517361111,5.1,-73.914578,40.667309
"1323",3090400,NA,6424.871976,0.355263158,0.108,50.99104743,0,0,80.12878882,0.757377654,0.746283549,0.253716451,0.381165919,0.264573991,0.014739229,0.811791383,0.030442391,NA,NA,NA,-73.911732,40.667695
"1324",3090600,NA,21283.8577,0.630647512,0.357789855,52.50951735,0,0,78.76427603,0.994487631,0.462877333,0.537122667,0.702189781,0.157664234,0.058799342,0.946340461,0.030442391,1906.22431372549,53031.9033004926,5.6986301369863,-73.907546,40.670269
"1325",3090800,NA,14001.05452,0.543624161,0.281129653,5.220378269,10.44075654,1,62.64453922,0.999997833,0.499264004,0.500735996,0.744402985,0.123134328,0.131245339,0.929157345,0.030442391,1308.17170731707,30400.3477586207,5.575,-73.903812,40.6708
"1326",3091000,NA,26231.61184,0.613757554,0.311754685,46.49346302,0,0,69.74019453,0.492224424,0.143708134,0.856291866,0.645203679,0.128777924,0.135412974,0.944345977,0.030442391,2286.76354066986,71680.8131623932,5.79041916167665,-73.902406,40.665372
"1327",3091200,NA,43361.39418,0.539552646,0.342840166,23.63018757,0,0,41.35282824,0.840395925,0.300247606,0.699752394,0.77668952,0.089128306,0.051907357,0.95626703,0.030442391,2174.75632653061,80810.9462254902,5.75342465753425,-73.906761,40.664756
"1328",3091400,NA,13304.72439,0.418439716,0.196850394,23.49274466,7.830914886,1,54.8164042,0.957290306,0.603331619,0.396668381,0.617204301,0.141935484,0.03884638,0.989405533,0.030442391,2122.2468,32553.9655555556,5,-73.910785,40.664175
"1329",3091600,NA,19578.05988,0.405782652,0.238095238,38.45432828,0,0,72.10186552,0.651636388,0.204888321,0.795111679,0.611459266,0.069829902,0.057697029,0.974465996,0.030442391,1263.70285714286,20474.9134831461,4.58064516129032,-73.909254,40.65805
"1330",3091800,NA,14154.58059,0.353295535,0.191752577,9.822748503,14.73412276,1,63.84786527,0.986472332,0.441845749,0.558154252,0.701333333,0.022666667,0.082234559,0.93962526,0.030442391,1652.27142857143,48547.5267010309,4.82352941176471,-73.904472,40.661858
"1331",3092000,NA,12811.29815,0.314632546,0.22333001,33.62545447,4.203181809,1,96.6731816,0.877375256,0.324910919,0.675089081,0.583220568,0.036535859,0.061023622,0.958005249,0.030442391,1715.88058823529,45127.7033009709,5.18918918918919,-73.902442,40.657682
"1332",3092200,NA,17734.16429,0.189520624,0.086592179,65.46387703,0,0,163.6596926,0.96360974,0.404618843,0.595381157,0.567276642,0.090419806,0.141749723,0.994462901,0.030442391,1433.37821428571,31952.7478378378,5.46666666666667,-73.906192,40.655197
"1333",3092800,NA,19842.92756,0.143862118,0.051996986,0,0,0,153.1734759,0.562813538,0.169399614,0.830600386,0.575856444,0.10685155,0.077894737,0.976140351,0.023659578,1363.8085,45559.8276033058,5.14285714285714,-73.911939,40.653015
"1334",3093000,NA,13955.09189,0.243465807,0.088060965,19.98581008,0,0,59.95743023,0.87472659,0.32303008,0.67696992,0.531573987,0.057492931,0.113498031,0.987468672,0.023659578,1763.43928571429,49621.4690909091,4.68627450980392,-73.914886,40.648771
"1335",3093400,NA,12505.28864,0.274946467,0.135678392,48.200256,0,0,91.04492799,0.352543109,0.09767647,0.90232353,0.422848665,0.028189911,0.115631692,0.961456103,0.023659578,1873.0921875,31627.1718518519,5,-73.919067,40.648763
"1336",3093600,NA,12749.11974,0.092491839,0.047861507,62.25831667,0,0,96.84627038,0.982695962,0.565772406,0.434227594,0.582333697,0.021810251,0.1101465,0.968529571,0.023659578,1262.39045454545,23135.0226056338,5.39583333333333,-73.921735,40.649427
"1337",3093800,NA,22548.96263,0.11738649,0.096719933,33.20907604,0,0,182.6499182,0.256150109,0.068766336,0.931233664,0.61163227,0.064727955,0.114506627,0.993740795,0.023659578,1485.7724,38500.49,4.65671641791045,-73.923623,40.649693
"1338",3094000,NA,11832.93659,0.091911765,0.101902174,60.59294525,0,0,233.715646,0.996935456,0.52767916,0.47232084,0.450549451,0.015698587,0.064374543,0.980980249,0.023659578,1606.31666666667,32981.2105607477,4.56410256410256,-73.923733,40.646965
"1339",3094200,NA,5027.455412,0.056195965,0.035031847,14.48834413,0,0,101.4184089,0.567188918,0.828941895,0.171058105,0.508250825,0.01650165,0.103746398,0.951008646,0.023659578,1502.48375,32952.1506666667,5.3125,-73.921882,40.643685
"1340",3094401,NA,9979.529968,0.084979617,0.058375635,15.57841082,0,0,96.58614705,0.977190088,0.424485247,0.575514753,0.486392184,0.011165387,0.080861692,0.974711208,0.019976862,1747.29822222222,40809.3348571429,5.06382978723404,-73.923887,40.638642
"1341",3094402,NA,27347.99131,0.402495544,0.226076555,29.08329456,0,0,96.94431519,0.003033537,0.00075896,0.99924104,0.659906396,0.007800312,0.137185395,0.788727402,0.019976862,1554.79608247423,54451.4812260536,5.81318681318681,-73.920886,40.63477
"1342",3095000,NA,13502.5609,0.061810155,0.090180361,38.19077566,0,0,59.40787324,0.999991115,0.498509591,0.501490409,0.501163693,0.01939488,0.063482087,0.90477687,0.02600929,1897.585,46587.5926785714,5.34210526315789,-73.918058,40.636352
"1343",3095400,NA,19763.43889,0.179016255,0.099398798,8.335486667,0,0,45.84517667,0.321741616,0.088217781,0.911782219,0.517144199,0.012212306,0.065162379,0.906579502,0.02600929,1798.68916666667,45775.5395375723,5.33333333333333,-73.914921,40.638208
"1344",3095600,NA,16953.49971,0.083291267,0.048872181,21.37354981,0,0,76.9447793,0.799930201,0.276354187,0.723645813,0.461314718,0.056428156,0.081694402,0.817448311,0.02600929,2188.51465517241,54979.4253684211,5.79710144927536,-73.911346,40.63501
"1345",3095800,NA,14567.91841,0.120108369,0.095588235,8.694669298,0,0,108.6833662,0.576111428,0.174466372,0.825533628,0.445214979,0.049237171,0.097582811,0.764547896,0.02600929,2035.73901960784,44419.279691358,5.72413793103448,-73.911578,40.640647
"1346",3096000,NA,11.59060141,0,0,6.954360848,0,0,90.40669102,0.001819142,0.999545008,0.000454992,0,0,0,0,0.02600929,NA,NA,NA,-73.914852,40.644936
"1347",3096200,NA,8972.783797,0.218280217,0.064900662,21.27512459,0,0,85.10049837,0.981051359,0.568827031,0.431172969,0.536404161,0.052005944,0.068168346,0.788381743,0.02600929,1967.88076923077,58739.9261971831,5.52,-73.910639,40.645126
"1348",3096400,NA,11163.30363,0.098268601,0.118541033,46.81721001,0,0,98.83633224,0.720447716,0.235636479,0.764363521,0.556354916,0,0.075955266,0.714352283,0.02600929,1111.3896969697,30238.6757894737,6.23529411764706,-73.907265,40.642091
"1349",3096600,NA,11240.2565,0.136583012,0.078593588,37.21939237,0,0,95.70700894,0.657891662,0.20754986,0.79245014,0.404352806,0.042382589,0.102649007,0.717123936,0.02600929,1469.75,31076.3774796748,4.80952380952381,-73.902765,40.641052
"1350",3096800,NA,9442.159928,0.145652174,0.090332805,68.42144876,0,0,102.6321731,0.999150394,0.514574004,0.485425996,0.531418312,0.10951526,0.077536232,0.806521739,0.02600929,922.554,21471.452972973,5.52,-73.904246,40.644442
"1351",3097000,NA,13137.16883,0.144963145,0.0390625,6.455611217,0,0,90.37855704,0.874125704,0.322606161,0.677393839,0.538908246,0.009291522,0.123341523,0.774447174,0.02600929,1088.81833333333,24348.8769736842,5.61538461538461,-73.907342,40.647246
"1352",3097400,NA,10990.9554,0.095374072,0.119325551,49.37905834,4.114921528,1,65.83874446,0.892613356,0.663849507,0.336150493,0.487294469,0,0.231374017,0.724822164,0.02600929,2510.31879194631,56844.5789895988,6.82377049180328,-73.899951,40.64562
"1353",3098200,NA,18575.77542,0.474149359,0.282693814,73.61601885,0,0,49.0773459,0,0,1,0.763428571,0.073142857,0.085424923,0.917217085,0.02600929,1673.60880952381,50577.5573706897,5.75308641975309,-73.894527,40.64857
"1354",3098400,NA,18562.32313,0.234723569,0.126884422,17.20326518,0,0,60.21142813,0.520068044,0.153614393,0.846385607,0.530674847,0.024539877,0.081093605,0.969879518,0.02600929,1547.10608695652,43839.6610843373,5.82758620689655,-73.891485,40.645907
"1355",3098600,NA,19339.97306,0.140339426,0.116634799,6.295564146,0,0,50.36451316,0.616859505,0.190508282,0.809491719,0.543703704,0.02962963,0.052734375,0.949869792,0.02600929,1526.67878787879,21975.2821126761,4.78,-73.893875,40.643432
"1356",3098800,NA,19009.36077,0.17581629,0.083921016,18.77158733,0,0,100.1151324,0.873133044,0.32190806,0.67809194,0.676236045,0.006379585,0.162936142,0.794930876,0.02600929,2058.13578571429,63525.6335588235,7.336,-73.898209,40.642861
"1357",3099000,NA,10034.93789,0.113207547,0.100328947,19.40993789,0,0,77.63975155,0.953835724,0.607429368,0.392570632,0.607675906,0.010660981,0.0896196,0.774339136,0.02600929,1900.628,26241.0468539326,5.6875,-73.898013,40.63884
"1358",3099200,NA,12162.82837,0.098607889,0.027511962,28.17099796,0,0,63.38474541,0.298656812,0.081268825,0.918731175,0.447724477,0.012300123,0.079907354,0.780544297,0.02600929,1421.47826086957,28637.1543661972,5.16,-73.901424,40.636372
"1359",3099400,NA,11526.23211,0.120689655,0.099902057,17.03384056,0,0,124.9148308,0.33919351,0.093549975,0.906450025,0.415919283,0.041479821,0.112315271,0.772413793,0.02600929,1316.61153846154,38990.086969697,5.20833333333333,-73.903589,40.634735
"1360",3099600,NA,20970.08989,0.134575569,0.118254879,10.8232722,0,0,64.9396332,0.803441998,0.278325688,0.721674312,0.461380725,0.009569378,0.088774194,0.825548387,0.02600929,1618.89421875,37609.4224731183,5.36363636363636,-73.907655,40.633981
"1361",3099800,NA,10581.29128,0.108894879,0.091194969,14.16125707,0,0,70.80628533,0.354143128,0.098173896,0.901826104,0.402906977,0.012209302,0.09127409,0.769004283,0.02600929,1760.29038461538,40087.1277386935,5.64705882352941,-73.906555,40.629297
"1362",3100400,NA,20816.48568,0.115851544,0.106745738,21.66127542,0,0,72.20425139,0.096365752,0.024701607,0.975298393,0.292682927,0.017661901,0.079778009,0.859174471,0.02600929,1324.94868421053,22855.5899166667,5,-73.904472,40.631082
"1363",3100600,NA,15919.12544,0.070473876,0.067534581,12.85355304,0,0,44.98743565,0.109322794,0.028121518,0.971878482,0.443262411,0.040780142,0.091643117,0.706096084,0.02600929,2061.68734693878,47673.876953125,5.44444444444444,-73.900485,40.630796
"1364",3100800,NA,14050.5687,0.039429929,0.063360882,26.69941795,0,0,60.07369039,0.786428186,0.268930847,0.731069153,0.620100503,0.018090452,0.073159145,0.724465558,0.02600929,2084.10526315789,35364.5669047619,5.86666666666667,-73.897229,40.63385
"1365",3101000,NA,12412.07869,0.116050538,0.092307692,5.808179078,0,0,92.93086524,0.694291668,0.223545514,0.776454486,0.467203682,0.046029919,0.13664015,0.67103416,0.02600929,1329.225,24586.4078787879,5.4,-73.894544,40.634579
"1366",3101200,NA,13045.8568,0.058707449,0.078313253,6.436041834,0,0,45.05229284,0.191065467,0.050296061,0.949703939,0.481359649,0.004385965,0.123828318,0.734583128,0.02600929,1547.21289473684,39167.066870229,5.33333333333333,-73.894236,40.640366
"1367",3101400,NA,13939.55685,0.171717172,0.107706592,0,0,0,70.40180229,0.01684178,0.004228324,0.995771676,0.457502623,0.047219308,0.073921029,0.894398531,0.02600929,2343.26564102564,59370.63890625,5,-73.890331,40.640205
"1368",3101600,NA,13437.33039,0.083824493,0.027667984,0,0,0,35.01584467,0,0,1,0.369382023,0.021067416,0.108794788,0.854071661,0.02600929,941.666666666667,16649.6193636364,4.89473684210526,-73.88791,40.642632
